label,time_s,x_m,v_m_s,theta_rad,omega_rad_s
best,9.84,-0.08565704474863932,-0.018201410581911392,-3.1411489294670694,-0.002358992706603378
best,9.85,-0.08583926310765515,-0.018242261221254656,-3.1411724676240538,-0.0023507659779359526
best,9.86,-0.08602187863626096,-0.01828084449991066,-3.1411959245329655,-0.0023427358255029692
best,9.870000000000001,-0.08620486804096163,-0.01831703644021828,-3.1412192984963503,-0.0023341691192636134
best,9.88,-0.08638820850509907,-0.01835105638727028,-3.141242590010923,-0.002326238887673203
best,9.89,-0.08657187697359671,-0.01838263731225807,-3.141265797805293,-0.002317417094196368
best,9.9,-0.08675584989069894,-0.018411946108187024,-3.141288917363763,-0.002308583713883227
best,9.91,-0.08694010496426859,-0.01843906860574562,-3.141311950714346,-0.002300167901696326
best,9.92,-0.08712461886504771,-0.018463711550081557,-3.1413348936558667,-0.0022904931442860542
best,9.93,-0.08730941387325254,-0.01849529009088356,-3.1413579948732626,-0.002331860595755738
best,9.94,-0.0874945211740332,-0.018526170065248794,-3.141381553622572,-0.0023820449553325555
best,9.950000000000001,-0.08767991415987628,-0.01855242710336525,-3.141405550388115,-0.002419497713863387
best,9.96,-0.08786555766404133,-0.018576273729646986,-3.141429920389739,-0.002456725860524339
best,9.97,-0.08805142237296407,-0.018596668054903336,-3.1414546334539533,-0.0024881386489053314
best,9.98,-0.08823747557561544,-0.018613972475374527,-3.141479642374859,-0.0025159223354802415
best,9.99,-0.08842368699283591,-0.018628310968721695,-3.1415049150777192,-0.002540917654370287
best,10.0,-0.0886103904821618,-0.018712386896456067,-3.1415324439094405,-0.00296753483139391
last,0.0,0.0008554295190025089,0.004153673880253183,-0.0029058202677746045,-0.02967520574553212
last,0.01,0.0010871843726579457,0.04219729685083424,-0.00425068070009307,-0.2391743295747834
last,0.02,0.001708720701380521,0.08210996889368095,-0.007736857025858287,-0.45774345712800246
last,0.03,0.002729803486440074,0.12210658811822936,-0.013399552187186923,-0.6742791695523304
last,0.04,0.004150868556999195,0.16210642599359543,-0.021210232404367625,-0.8871428411485208
last,0.05,0.005971932721567715,0.2021064069201092,-0.03112618326099398,-1.0951378578255215
last,0.06,0.008192996790768804,0.24210640692010899,-0.04309287929478471,-1.297099392716437
last,0.07,0.0108140608599699,0.2821064069201092,-0.0570442466793825,-1.4918834574017545
last,0.08,0.013835124929171003,0.3221064069201095,-0.07290289599030972,-1.6783718835096768
last,0.09,0.01725618899837211,0.3621064069201098,-0.09058040983912821,-1.8554783171214346
last,0.1,0.021077253067573222,0.4021064069201101,-0.10997769417595935,-2.022154952973377
last,0.11,0.02529831713677434,0.44210640692011044,-0.1309853999019449,-2.1773998496859814
last,0.12,0.029919381205975457,0.48210640692011075,-0.1534844201514761,-2.3202647286072793
last,0.13,0.03494044527517658,0.522106406920111,-0.17734646741456989,-2.44986311631644
last,0.14,0.04036150934437772,0.5621064069201112,-0.20243473307466525,-2.5653786526515265
last,0.15,0.046182573413578815,0.6021064069201105,-0.22860463050021898,-2.666073346333253
last,0.16,0.052403637482779916,0.64210640692011,-0.255704617522185,-2.7512955851107597
last,0.17,0.059024701551981036,0.6821064069201095,-0.28357709939056336,-2.820487587998868
last,0.18,0.06604576562118211,0.7221064069201094,-0.3120594015663733,-2.873192099027967
last,0.19,0.07346682969038318,0.7621064069201093,-0.34098480314596014,-2.9090581391645873
last,0.2,0.08128789375958427,0.8021064069201095,-0.3701836246705083,-2.927845468938673
last,0.21,0.08950895782878535,0.8421064069201094,-0.39948435114281644,-2.929427851754397
last,0.22,0.09813002189798643,0.8821064069201096,-0.4287147831997199,-2.9137946390823304
last,0.23,0.10715108596718749,0.9221064069201097,-0.45770319435356027,-2.881050947220833
last,0.24,0.11657215003638854,0.9621064069201095,-0.486279483260884,-2.8314162650135786
last,0.25,0.1261543618204113,0.9543359498844426,-0.5131095140091418,-2.5325458984886438
last,0.26,0.13549772131927698,0.9143359498887244,-0.5361160358704835,-2.067379151128716
last,0.27,0.14444108081818655,0.8743359498931976,-0.5544326422886772,-1.5948736396300176
last,0.28,0.15298444031714184,0.8343359498978804,-0.5679951013869183,-1.1168442449639253
last,0.29,0.16112779981614514,0.7943359499027923,-0.5767568767959019,-0.6350188135154305
last,0.3,0.16887115931519886,0.7543359499079586,-0.5806883723327367,-0.1510617458810871
last,0.31,0.17621451881430567,0.7143359499134053,-0.5797764279887759,0.33339953953156465
last,0.32,0.1831578783134685,0.6743359499191658,-0.5740240897137322,0.8167465181536172
last,0.33,0.18970123781269072,0.6343359499252802,-0.5634506630400268,1.297341085576408
last,0.34,0.19584459731197607,0.5943359499317914,-0.5480920482203293,1.773497934929174
last,0.35000000000000003,0.20158795681132877,0.5543359499387555,-0.5280013421622589,2.2434590281416433
last,0.36,0.20693131631075365,0.5143359499462424,-0.5032496799582536,2.705371415680153
last,0.37,0.2118746758102565,0.47433594995433437,-0.4739272762178192,3.157269666423685
last,0.38,0.21641803530984383,0.43433594996313807,-0.4401446138326068,3.597064156551227
last,0.39,0.22056139480952341,0.3943359499727931,-0.40203371553419825,4.022536414404969
last,0.4,0.22430475430930477,0.35433594998347884,-0.35974942220182693,4.431342606362123
last,0.41000000000000003,0.2276481138091993,0.31433594999544323,-0.3134705920489789,4.82102605625243
last,0.42,0.23059147330915378,0.2743359499954435,-0.2634011251498474,5.1890393758336835
last,0.43,0.2331348328091083,0.2343359499954433,-0.20977072036249758,5.532776443471348
last,0.44,0.23527819230906274,0.19433594999544287,-0.1528352624181049,5.849613872694048
last,0.45,0.2370215518090172,0.15433594999544245,-0.0928767508447497,6.136961079296849
last,0.46,0.2383649113089716,0.11433594999544205,-0.030202691492233917,6.39231737779664
last,0.47000000000000003,0.23930827080892603,0.07433594999544173,0.03485510907217044,6.613333889004995
last,0.48,0.23985163030888051,0.034335949995441616,0.10194238082435743,6.797877453498092
last,0.49,0.23999498980883496,-0.00566405000455848,0.1706848636409934,6.944093287647229
last,0.5,0.23973834930878934,-0.045664050004558504,0.2406913851110778,7.050462943332108
last,0.51,0.23908170880874371,-0.08566405000455912,0.31155748192461213,7.115854007883061
last,0.52,0.23802506830869807,-0.12566405000455966,0.38286946178979947,7.1395585825604
last,0.53,0.2365684278086525,-0.1656640500045601,0.4542087849660434,7.121317818276089
last,0.54,0.23471178730860687,-0.20566405000456056,0.525156613226179,7.061331012880262
last,0.55,0.2324551468085613,-0.245664050004561,0.5952983695793188,6.960248610636933
last,0.56,0.22979850630851564,-0.2856640500045622,0.6642281499036414,6.819149588715536
last,0.5700000000000001,0.22674186580847,-0.3256640500045629,0.7315528335196622,6.639504657944161
last,0.58,0.22328522530842448,-0.3656640500045628,0.7968957683651295,6.423127883461459
last,0.59,0.2194285848083788,-0.40566405000456307,0.8598999244563614,6.1721196111606105
last,0.6,0.21517194430833322,-0.44566405000456233,0.9202304490780948,5.888804229664567
last,0.61,0.21051530380828773,-0.4856640500045616,0.9775765861847827,5.575666208293638
last,0.62,0.20545866330824228,-0.5256640500045614,1.0316529640720498,5.235287774631886
last,0.63,0.2000020228081968,-0.5656640500045614,1.0822002784525864,4.87029104523903
last,0.64,0.19414538230815126,-0.6056640500045615,1.1289854294756543,4.483286939095597
last,0.65,0.1878887418081057,-0.6456640500045615,1.171801188921425,4.07683251896391
last,0.66,0.18123210130806008,-0.6856640500045615,1.2104654873622989,3.653397756557449
last,0.67,0.17417546080801452,-0.7256640500045616,1.2448204179452227,3.2153421096831196
last,0.68,0.16671882030796903,-0.7656640500045616,1.27473105463778,2.7649007773955447
last,0.6900000000000001,0.1588621798079236,-0.8056640500045616,1.3000841792661497,2.304180082532982
last,0.7000000000000001,0.15060553930787815,-0.8456640500045617,1.3207870045411596,1.8351611237369347
last,0.71,0.14194889880783274,-0.8856640500045612,1.3367659705800465,1.3597106327573447
last,0.72,0.13289225830778717,-0.9256640500045612,1.3479656811176606,0.8795978508442062
last,0.73,0.12343561786734629,-0.9656640380836315,1.3543480333299256,0.39651616506374776
last,0.74,0.11357899460496408,-1.0056606143928355,1.355891562664103,-0.08789573132650848
last,0.75,0.10332930083553231,-1.044278139493542,1.3525828993164883,-0.5736565905055682
last,0.76,0.09299887147802673,-1.0218077320075802,1.344053507563507,-1.1322242949719663
last,0.77,0.08297657371994728,-0.9826518196082874,1.3298323452984648,-1.7122114420220935
last,0.78,0.07334988543604998,-0.9426858371711533,1.3097991642825277,-2.29469230554667
last,0.79,0.06412301895810665,-0.9026874584174912,1.2839326400037254,-2.8789008767959663
last,0.8,0.05529614299110407,-0.8626877349830433,1.2522155186802528,-3.4647879447476244
last,0.81,0.04686926540285509,-0.8226877826667592,1.2146322656314577,-4.052048907002356
last,0.8200000000000001,0.038842387528503726,-0.782687792203502,1.1711721222683285,-4.640022089032888
last,0.8300000000000001,0.031215509606468676,-0.7426877922035017,1.1218330039289581,-5.227625145305622
last,0.84,0.023988631684433714,-0.7026877922035027,1.0666259987300557,-5.813296184948059
last,0.85,0.017161753762398743,-0.6626877922035028,1.0055804365148397,-6.394940513058376
last,0.86,0.010734875840363747,-0.6226877922035036,0.9387494446376429,-6.969887107843208
last,0.87,0.004707997918328817,-0.5826877922035041,0.8662158702189502,-7.534859704342704
last,0.88,-0.0009188800037062413,-0.5426877922035036,0.7880983957129731,-8.085968045212791
last,0.89,-0.00614575794958325,-0.5026877969718747,0.7045576161130824,-8.61872527254472
last,0.9,-0.010972635919302096,-0.4626877969718738,0.6158017864519318,-9.128097371022484
last,0.91,-0.01539951388902087,-0.4226877969718736,0.5220918956446404,-9.608589259225747
last,0.92,-0.019426391858739612,-0.38268779697187394,0.4237456805556653,-10.05437085498228
last,0.93,-0.02305326982845835,-0.3426877969718743,0.3211401783394594,-10.459442864644522
last,0.9400000000000001,-0.026280147798177098,-0.30268779697187465,0.2147124374376937,-10.817838687876142
last,0.9500000000000001,-0.02910702576789585,-0.262687796971875,0.10495806029848817,-11.123854122156553
last,0.96,-0.03153390373761458,-0.22268779697187535,-0.007572638470869886,-11.372292170879446
last,0.97,-0.033560781707333336,-0.182687796971875,-0.1222809298655097,-11.558706365568568
last,0.98,-0.035187659677052105,-0.1426877969718744,-0.23852831507479386,-11.679623648588636
last,0.99,-0.03641453764677085,-0.102687796971875,-0.3556472162196646,-11.732727557638876
last,1.0,-0.03724141561648959,-0.06268779697187553,-0.4729532280267444,-11.716984811431434
last,1.01,-0.037668293586208317,-0.022687796971876086,-0.5897582991178966,-11.632702759994409
last,1.02,-0.03769517155592708,0.017312203028125406,-0.7053841150379563,-11.481512249458072
last,1.03,-0.0373220495256458,0.057312203028127326,-0.8191749399448564,-11.266277407044123
last,1.04,-0.03654892749536449,0.09731220302812883,-0.9305092256078533,-10.990941379084115
last,1.05,-0.03537580546508324,0.1373122030281276,-1.0388094182671448,-10.66032273719733
last,1.06,-0.03380268343480204,0.17731220302812584,-1.1435495566110738,-10.279880811872731
last,1.07,-0.031829561404520874,0.21731220302812407,-1.244260450410416,-9.855469449098148
last,1.08,-0.029456439374239748,0.25731220302812247,-1.3405324145654316,-9.393097244469667
last,1.09,-0.026683317343958648,0.2973122030281212,-1.4320157018969697,-8.898709224202623
last,1.1,-0.023510202752337252,0.3373107152961862,-1.5184189020804848,-8.37799989924945
last,1.11,-0.019940291981898135,0.37667143879166837,-1.5995052401017589,-7.836228179635811
