run_id,seed,algorithm,label,case,window,samples,terminated_before_window,angle_pass_fraction,omega_pass_fraction,x_pass_fraction,v_pass_fraction,all_pass_fraction,final_violated,final_x,final_v,final_angle_error,final_omega,log_sha256
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1017,all,1001,False,0.005994005994005994,0.04495504495504495,0.5574425574425574,0.3306693306693307,0.0,"[""angle"", ""omega"", ""v""]",-0.043911665527362226,1.1766398053961487,-0.2674179664410392,1.5517937904152332,1bd8fbadccd44ecd0afd9f826a671c9be675761309de106251d72d944f87e2d3
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1017,last2,201,False,0.029850746268656716,0.029850746268656716,0.4577114427860697,0.38308457711442784,0.0,"[""angle"", ""omega"", ""v""]",-0.043911665527362226,1.1766398053961487,-0.2674179664410392,1.5517937904152332,1bd8fbadccd44ecd0afd9f826a671c9be675761309de106251d72d944f87e2d3
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1018,all,1001,False,0.1838161838161838,0.1968031968031968,0.5704295704295704,0.36563436563436563,0.03896103896103896,"[""angle"", ""omega"", ""x""]",0.23676654350654167,0.16080936512375266,2.8251032374032263,-12.214309963669521,cc4b7ced657290dd4ae6f268face1138923f634e56833503a204849160d551d0
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1018,last2,201,False,0.3582089552238806,0.36318407960199006,0.5223880597014925,0.2935323383084577,0.0,"[""angle"", ""omega"", ""x""]",0.23676654350654167,0.16080936512375266,2.8251032374032263,-12.214309963669521,cc4b7ced657290dd4ae6f268face1138923f634e56833503a204849160d551d0
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1019,all,1001,False,0.2647352647352647,0.2787212787212787,0.6563436563436563,0.37962037962037964,0.08891108891108891,"[""angle"", ""omega"", ""x""]",-0.2399989617060438,0.0005534869085669115,1.3923207692383048,9.461990985275479,4084110ff75f49fc47f5b10d031d3f0659a053caf7989b34762ddf689eb7830d
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1019,last2,201,False,0.8656716417910447,0.8258706467661692,0.7611940298507462,0.5124378109452736,0.29850746268656714,"[""angle"", ""omega"", ""x""]",-0.2399989617060438,0.0005534869085669115,1.3923207692383048,9.461990985275479,4084110ff75f49fc47f5b10d031d3f0659a053caf7989b34762ddf689eb7830d
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1000,all,1001,False,0.7902097902097902,0.7562437562437563,0.929070929070929,0.38961038961038963,0.3126873126873127,[],0.07413423618062684,-0.018488127656923977,0.07064959056047052,0.0370131873108672,6f8f4971927eac6190f01180aaabc2d0d61c1b9dc6acf64b0b257f30f9aa5156
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1000,last2,201,False,1.0,1.0,1.0,0.48258706467661694,0.48258706467661694,[],0.07413423618062684,-0.018488127656923977,0.07064959056047052,0.0370131873108672,6f8f4971927eac6190f01180aaabc2d0d61c1b9dc6acf64b0b257f30f9aa5156
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1001,all,1001,False,0.7892107892107892,0.7552447552447552,0.926073926073926,0.3906093906093906,0.3116883116883117,[],0.07437262358505556,-0.011365575413506728,0.07032934605383125,0.040320129570178304,ba8e450a46dcbaff965f9166fe919fe9b16391a4ef66c31ce5549e5670d8a266
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1001,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07437262358505556,-0.011365575413506728,0.07032934605383125,0.040320129570178304,ba8e450a46dcbaff965f9166fe919fe9b16391a4ef66c31ce5549e5670d8a266
