category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification
periodic,train_DDPG_on_seed0,DDPG,0,on,t000080000_u000079872_bfb96d5f04,80000,on,named,3,0,0.0,0.5966666666666667,0,3,,222.85905940150383,0,0,0,0,673,3000,0.22433333333333333,2924.8028855531165,7.999667640310134,0.239999,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000080000_u000079872_bfb96d5f04/report.json,90ab0304ae251999285da5f5992d08b284d7010c198c13656bf788f47f228ed5,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000080000_u000079872_bfb96d5f04,80000,on,all,23,0,0.0,0.6178260869565217,0,23,,207.34057944444916,0,0,0,0,5349,23000,0.23256521739130434,23860.193641184487,7.9999999741618595,0.239999,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000080000_u000079872_bfb96d5f04/report.json,90ab0304ae251999285da5f5992d08b284d7010c198c13656bf788f47f228ed5,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000090000_u000089872_e14822cb4e,90000,on,validation,20,20,7.0155,7.0155,20,20,2.9844999999999997,713.6122931877137,0,0,0,0,1457,20000,0.07285,6514.417118507108,7.999999045754597,0.2399989999999999,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000090000_u000089872_e14822cb4e/report.json,33f27982e912232ea951424f0ff6fc7e03531d1db13d03be56aa9282d030fcb5,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000090000_u000089872_e14822cb4e,90000,on,named,3,3,7.076666666666667,7.076666666666667,3,3,2.9233333333333333,713.510935577454,0,0,0,0,218,3000,0.07266666666666667,979.5014467150788,7.999998568799673,0.2399989999999935,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000090000_u000089872_e14822cb4e/report.json,33f27982e912232ea951424f0ff6fc7e03531d1db13d03be56aa9282d030fcb5,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000090000_u000089872_e14822cb4e,90000,on,all,23,23,7.023478260869565,7.023478260869565,23,23,2.976521739130435,713.5990726298538,0,0,0,0,1675,23000,0.07282608695652174,7493.918565222187,7.999999045754597,0.2399989999999999,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000090000_u000089872_e14822cb4e/report.json,33f27982e912232ea951424f0ff6fc7e03531d1db13d03be56aa9282d030fcb5,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000100000_u000099872_4c7e4eff2a,100000,on,validation,20,20,5.6815,5.6815,20,20,4.3185,680.6789044977043,0,0,0,0,1505,20000,0.07525,4938.120336820314,7.999999999705941,0.23999899999999907,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000100000_u000099872_4c7e4eff2a/report.json,7dc081b06bf0152900e997cebac0616e44af5d857d9890a68186cd13ebc01e17,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000100000_u000099872_4c7e4eff2a,100000,on,named,3,3,5.919999999999999,5.919999999999999,3,3,4.08,680.6380309072659,0,0,0,0,228,3000,0.076,743.0823466133717,7.999999999704544,0.23999899999999585,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000100000_u000099872_4c7e4eff2a/report.json,7dc081b06bf0152900e997cebac0616e44af5d857d9890a68186cd13ebc01e17,raw_log_recomputed
periodic,train_DDPG_on_seed0,DDPG,0,on,t000100000_u000099872_4c7e4eff2a,100000,on,all,23,23,5.7126086956521736,5.7126086956521736,23,23,4.2873913043478264,680.673573159821,0,0,0,0,1733,23000,0.07534782608695652,5681.202683433686,7.999999999705941,0.23999899999999907,main-session/queue/jobs/train_DDPG_on_seed0/run/parallel_evaluations/t000100000_u000099872_4c7e4eff2a/report.json,7dc081b06bf0152900e997cebac0616e44af5d857d9890a68186cd13ebc01e17,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,validation,20,0,0.0,0.0,0,0,,-4.678749664966251,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,named,3,0,0.0,0.0,0,0,,-4.660405834242298,3,3,3,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,off,all,23,0,0.0,0.0,0,0,,-4.676356991393561,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_off/report.json,edd97308b62dda37357caed6264ac0be33a1e6af0f190160b2a6550ce9f0bc4c,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,validation,20,20,7.0155,7.0155,20,20,2.9844999999999997,713.6122931877137,0,0,0,0,1457,20000,0.07285,6514.417118507108,7.999999045754597,0.2399989999999999,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,named,3,3,7.076666666666667,7.076666666666667,3,3,2.9233333333333333,713.510935577454,0,0,0,0,218,3000,0.07266666666666667,979.5014467150788,7.999998568799673,0.2399989999999935,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,best,90000,on,all,23,23,7.023478260869565,7.023478260869565,23,23,2.976521739130435,713.5990726298538,0,0,0,0,1675,23000,0.07282608695652174,7493.918565222187,7.999999045754597,0.2399989999999999,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/best_on/report.json,a51af733ca2c561d1cba770d07d49983d0496d359b6242d31789a0cdac21b6fc,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.560429394366681,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.555199836913035,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.559747278177074,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_off/report.json,7a3611ea1a4297d1adff6fcc6ad41a55a02d8edbc652650a536211de8e728fc8,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,validation,20,20,5.6815,5.6815,20,20,4.3185,680.6789044977043,0,0,0,0,1505,20000,0.07525,4938.120336820314,7.999999999705941,0.23999899999999907,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,named,3,3,5.919999999999999,5.919999999999999,3,3,4.08,680.6380309072659,0,0,0,0,228,3000,0.076,743.0823466133717,7.999999999704544,0.23999899999999585,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed
external,evaluate_train_DDPG_on_seed0,DDPG,0,on,last,100000,on,all,23,23,5.7126086956521736,5.7126086956521736,23,23,4.2873913043478264,680.673573159821,0,0,0,0,1733,23000,0.07534782608695652,5681.202683433686,7.999999999705941,0.23999899999999907,main-session/queue/jobs/evaluate_train_DDPG_on_seed0/last_on/report.json,838d82ea0a0aea651bae8a18e900ef96dd887d1fd70d5ff3c0b77da4596359a1,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000000000_u000000000_4c7f2ddc4a,0,on,validation,20,0,0.0,0.0,0,0,,1.6067710518889775,0,0,0,0,1428,20000,0.0714,3892.303822575404,4.265165730266005,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000000000_u000000000_4c7f2ddc4a/report.json,357a1d2281a22f53854ff03e86ba920c062108373d2323711ae8f836ec9c11a8,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000000000_u000000000_4c7f2ddc4a,0,on,named,3,0,0.0,0.0,0,0,,1.7358569274902937,0,0,0,0,208,3000,0.06933333333333333,585.5411108934081,4.257624105620319,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000000000_u000000000_4c7f2ddc4a/report.json,357a1d2281a22f53854ff03e86ba920c062108373d2323711ae8f836ec9c11a8,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000000000_u000000000_4c7f2ddc4a,0,on,all,23,0,0.0,0.0,0,0,,1.6236083400108883,0,0,0,0,1636,23000,0.07113043478260869,4477.844933468812,4.265165730266005,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000000000_u000000000_4c7f2ddc4a/report.json,357a1d2281a22f53854ff03e86ba920c062108373d2323711ae8f836ec9c11a8,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000010000_u000009872_74d6145dfd,10000,on,validation,20,0,0.0,0.0,0,20,,25.794678612033017,0,0,0,0,11981,20000,0.59905,60346.17757091877,7.999999999596339,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000010000_u000009872_74d6145dfd/report.json,f24c41dda849a6841d8cddeec09faf1cced1e52dd02ac645318d08bc2650c8ba,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000010000_u000009872_74d6145dfd,10000,on,named,3,0,0.0,0.0,0,3,,25.43310467652383,0,0,0,0,1711,3000,0.5703333333333334,8431.105471311954,7.999999999590875,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000010000_u000009872_74d6145dfd/report.json,f24c41dda849a6841d8cddeec09faf1cced1e52dd02ac645318d08bc2650c8ba,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000010000_u000009872_74d6145dfd,10000,on,all,23,0,0.0,0.0,0,23,,25.747516794357907,0,0,0,0,13692,23000,0.595304347826087,68777.28304223073,7.999999999596339,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000010000_u000009872_74d6145dfd/report.json,f24c41dda849a6841d8cddeec09faf1cced1e52dd02ac645318d08bc2650c8ba,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000020000_u000019872_612b0f6238,20000,on,validation,20,0,0.0,0.0,0,0,,76.01227542670128,0,0,0,0,6457,20000,0.32285,42131.00157596702,7.999999999591854,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000020000_u000019872_612b0f6238/report.json,1bb89f5f1df48ef794841570ea261905d0fdf93d68c5547334aeea5a0ee57657,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000020000_u000019872_612b0f6238,20000,on,named,3,0,0.0,0.0,0,0,,75.72772494641048,0,0,0,0,956,3000,0.31866666666666665,6265.2900949591485,7.999999999574554,0.23999899999999935,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000020000_u000019872_612b0f6238/report.json,1bb89f5f1df48ef794841570ea261905d0fdf93d68c5547334aeea5a0ee57657,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000020000_u000019872_612b0f6238,20000,on,all,23,0,0.0,0.0,0,0,,75.97516014666336,0,0,0,0,7413,23000,0.32230434782608697,48396.29167092617,7.999999999591854,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000020000_u000019872_612b0f6238/report.json,1bb89f5f1df48ef794841570ea261905d0fdf93d68c5547334aeea5a0ee57657,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000030000_u000029872_004e172471,30000,on,validation,20,0,0.0,0.0,0,20,,117.6539642943778,0,0,0,0,4513,20000,0.22565,23756.956062597703,7.999999999653001,0.23999899999999996,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000030000_u000029872_004e172471/report.json,fbae155c4424d16fca8fb5906555a9478204a23d438124639e8dd16a2e8b7118,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000030000_u000029872_004e172471,30000,on,named,3,0,0.0,0.0,0,3,,118.52174997824636,0,0,0,0,689,3000,0.22966666666666666,3615.443317801554,7.999999999636804,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000030000_u000029872_004e172471/report.json,fbae155c4424d16fca8fb5906555a9478204a23d438124639e8dd16a2e8b7118,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000030000_u000029872_004e172471,30000,on,all,23,0,0.0,0.0,0,23,,117.76715373140414,0,0,0,0,5202,23000,0.22617391304347825,27372.399380399256,7.999999999653001,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000030000_u000029872_004e172471/report.json,fbae155c4424d16fca8fb5906555a9478204a23d438124639e8dd16a2e8b7118,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000040000_u000039872_9163481596,40000,on,validation,20,0,0.0,0.0,0,20,,70.27628821569822,0,0,0,0,7275,20000,0.36375,38671.45792091866,7.999999999591848,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000040000_u000039872_9163481596/report.json,f76173005af0e25a7453108c3c014ff7ebaf11daf71b7b432eee2fd7db0340fe,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000040000_u000039872_9163481596,40000,on,named,3,0,0.0,0.0,0,3,,29.361499267448323,0,0,0,0,1236,3000,0.412,6771.78749649137,7.999999999574515,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000040000_u000039872_9163481596/report.json,f76173005af0e25a7453108c3c014ff7ebaf11daf71b7b432eee2fd7db0340fe,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000040000_u000039872_9163481596,40000,on,all,23,0,0.0,0.0,0,23,,64.93957661375258,0,0,0,0,8511,23000,0.3700434782608696,45443.24541741003,7.999999999591848,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000040000_u000039872_9163481596/report.json,f76173005af0e25a7453108c3c014ff7ebaf11daf71b7b432eee2fd7db0340fe,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000050000_u000049872_5d841f0bcf,50000,on,validation,20,0,0.0,0.0,0,20,,37.87363070410474,0,0,0,0,6747,20000,0.33735,33566.46699374133,7.999999999706899,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000050000_u000049872_5d841f0bcf/report.json,1ee1bf16838231beed192653332220bc08d27802f07706363a191a1c79230c7f,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000050000_u000049872_5d841f0bcf,50000,on,named,3,0,0.0,0.0,0,3,,36.584103209566884,0,0,0,0,1030,3000,0.3433333333333333,5139.020560762881,7.999999999706764,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000050000_u000049872_5d841f0bcf/report.json,1ee1bf16838231beed192653332220bc08d27802f07706363a191a1c79230c7f,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000050000_u000049872_5d841f0bcf,50000,on,all,23,0,0.0,0.0,0,23,,37.70543146568675,0,0,0,0,7777,23000,0.3381304347826087,38705.4875545042,7.999999999706899,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000050000_u000049872_5d841f0bcf/report.json,1ee1bf16838231beed192653332220bc08d27802f07706363a191a1c79230c7f,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000060000_u000059872_64287b3f82,60000,on,validation,20,0,0.0,0.0,0,19,,103.77950103622113,0,0,0,0,7672,20000,0.3836,47148.061720786565,7.999999999706515,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000060000_u000059872_64287b3f82/report.json,6050dcf3b76fd891673e2eab38e3df7659b11e254b0e7dcdb2c563124aeb8be7,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000060000_u000059872_64287b3f82,60000,on,named,3,0,0.0,0.0,0,3,,120.11286534593351,0,0,0,0,1244,3000,0.4146666666666667,7405.168147057616,7.999999999689654,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000060000_u000059872_64287b3f82/report.json,6050dcf3b76fd891673e2eab38e3df7659b11e254b0e7dcdb2c563124aeb8be7,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000060000_u000059872_64287b3f82,60000,on,all,23,0,0.0,0.0,0,22,,105.9099398592271,0,0,0,0,8916,23000,0.38765217391304346,54553.22986784418,7.999999999706515,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000060000_u000059872_64287b3f82/report.json,6050dcf3b76fd891673e2eab38e3df7659b11e254b0e7dcdb2c563124aeb8be7,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000070000_u000069872_d555a51ca3,70000,on,validation,20,0,0.0,0.0,0,16,,71.05457930873715,0,0,0,0,6600,20000,0.33,34675.40796245957,7.999999999669059,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000070000_u000069872_d555a51ca3/report.json,b8dda1e6caf66af90779363c2757945737c62e661976fb134fc6d2ed1aad4e8a,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000070000_u000069872_d555a51ca3,70000,on,named,3,0,0.0,0.0,0,2,,58.34039106162302,0,0,0,0,900,3000,0.3,4676.305132908384,7.9999999996582325,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000070000_u000069872_d555a51ca3/report.json,b8dda1e6caf66af90779363c2757945737c62e661976fb134fc6d2ed1aad4e8a,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000070000_u000069872_d555a51ca3,70000,on,all,23,0,0.0,0.0,0,18,,69.39620692867878,0,0,0,0,7500,23000,0.32608695652173914,39351.71309536795,7.999999999669059,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000070000_u000069872_d555a51ca3/report.json,b8dda1e6caf66af90779363c2757945737c62e661976fb134fc6d2ed1aad4e8a,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000080000_u000079872_810bda06d1,80000,on,validation,20,0,0.0,0.0,0,1,,68.88393591008659,0,0,0,0,6084,20000,0.3042,32413.104628665616,7.999999999591976,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000080000_u000079872_810bda06d1/report.json,31f7d6903bee8eea5b34619105e0b87931b5d10df50d40333f5cd0b3888a0884,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000080000_u000079872_810bda06d1,80000,on,named,3,0,0.0,0.0,0,0,,68.45988616963284,0,0,0,0,855,3000,0.285,4543.864062845383,7.999999999574754,0.23999899999999996,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000080000_u000079872_810bda06d1/report.json,31f7d6903bee8eea5b34619105e0b87931b5d10df50d40333f5cd0b3888a0884,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000080000_u000079872_810bda06d1,80000,on,all,23,0,0.0,0.0,0,1,,68.82862507437524,0,0,0,0,6939,23000,0.30169565217391303,36956.968691511,7.999999999591976,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000080000_u000079872_810bda06d1/report.json,31f7d6903bee8eea5b34619105e0b87931b5d10df50d40333f5cd0b3888a0884,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000090000_u000089872_91c1983cd4,90000,on,validation,20,0,0.0,0.0,0,20,,19.528831830849395,0,0,0,0,5073,20000,0.25365,21948.426136312733,7.999999999591894,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000090000_u000089872_91c1983cd4/report.json,6bff921727cba2bc5d3021852840679b3f5d3b96f9549dd97ce2e76386904e91,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000090000_u000089872_91c1983cd4,90000,on,named,3,0,0.0,0.0,0,3,,19.397674002718052,0,0,0,0,668,3000,0.22266666666666668,2968.7366231887972,7.999999999574614,0.23999899999999988,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000090000_u000089872_91c1983cd4/report.json,6bff921727cba2bc5d3021852840679b3f5d3b96f9549dd97ce2e76386904e91,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000090000_u000089872_91c1983cd4,90000,on,all,23,0,0.0,0.0,0,23,,19.511724288049656,0,0,0,0,5741,23000,0.24960869565217392,24917.16275950153,7.999999999591894,0.239999,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000090000_u000089872_91c1983cd4/report.json,6bff921727cba2bc5d3021852840679b3f5d3b96f9549dd97ce2e76386904e91,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000100000_u000099872_d26164c70d,100000,on,validation,20,0,0.0,0.0,0,20,,86.50584814776555,0,0,0,0,3694,20000,0.1847,14732.76744941956,7.999999999592042,0.23999899999999996,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000100000_u000099872_d26164c70d/report.json,d6c4ec0251351b39838344cdb36476f7347bcfca61a8456cefc60c56e6bf4c51,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000100000_u000099872_d26164c70d,100000,on,named,3,0,0.0,0.0,0,3,,89.49318916070642,0,0,0,0,586,3000,0.19533333333333333,2328.763894515343,7.999999999574463,0.23999899999999738,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000100000_u000099872_d26164c70d/report.json,d6c4ec0251351b39838344cdb36476f7347bcfca61a8456cefc60c56e6bf4c51,raw_log_recomputed
periodic,train_DDPG_on_seed1,DDPG,1,on,t000100000_u000099872_d26164c70d,100000,on,all,23,0,0.0,0.0,0,23,,86.89550132336653,0,0,0,0,4280,23000,0.18608695652173912,17061.5313439349,7.999999999592042,0.23999899999999996,main-session/queue/jobs/train_DDPG_on_seed1/run/parallel_evaluations/t000100000_u000099872_d26164c70d/report.json,d6c4ec0251351b39838344cdb36476f7347bcfca61a8456cefc60c56e6bf4c51,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925507638107,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,named,3,0,0.0,0.0,0,0,,-4.660527665626464,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525789114849,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_off/report.json,ac5300829c42b1f15b64b8de29b1b87dec74c866c8f0fe1056f23c06bb2babd0,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,validation,20,0,0.0,0.0,0,20,,86.50584814776555,0,0,0,0,3694,20000,0.1847,14732.76744941956,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,named,3,0,0.0,0.0,0,3,,89.49318916070642,0,0,0,0,586,3000,0.19533333333333333,2328.763894515343,7.999999999574463,0.23999899999999738,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,best,100000,on,all,23,0,0.0,0.0,0,23,,86.89550132336653,0,0,0,0,4280,23000,0.18608695652173912,17061.5313439349,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/best_on/report.json,29d852d2556a14d48f57a20bfc7168e4c75cb3276ea80e04c2fb7dfc33e5b4ae,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925507638107,20,20,20,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.660527665626464,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525789114849,23,23,23,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_off/report.json,d7f9b502e29985997670381e91cb0efa7ead0dde68d3acd89da7d99cf9b25be2,raw_log_recomputed
external,evaluate_train_DDPG_on_seed1,DDPG,1,on,last,100000,on,validation,20,0,0.0,0.0,0,20,,86.50584814776555,0,0,0,0,3694,20000,0.1847,14732.76744941956,7.999999999592042,0.23999899999999996,main-session/queue/jobs/evaluate_train_DDPG_on_seed1/last_on/report.json,7dcb8b2528e46ebe89d44ce67d72ab9ff583b3f0779ae8107da3b35e02ce7ed8,raw_log_recomputed
