category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,mean_duration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction,max_abs_requested_acceleration,max_abs_applied_acceleration,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000040000_u000035000_935ab92e6e,40000,on,named,3,10.0,0,0,0,0,-0.2635086754163106,3.5386831049872165,-0.006927337252213134,3.531946795653912,0.31515828244308935,0.604,0.601,4.0,4.0,0,0.0,0.0,0,3,,69.41496290097048,0,0,0,0,179,3000,0.059666666666666666,945.4748473292681,7.999999999446812,0.23999899999999996,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000040000_u000035000_935ab92e6e/report.json,70b7973050dff6fc51ac05738e24fdf2240bb49695faf7aae0b6478e89d5d69f,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000040000_u000035000_935ab92e6e,40000,on,all,23,10.0,0,0,0,0,-0.3885185268339903,3.2667793054558887,-0.010970526032925648,3.246047622869564,0.4325774348149783,0.5397391304347826,0.5277391304347826,4.0,4.0,4,1.0604347826086957,1.0756521739130434,4,23,3.9025,166.32828003297848,0,0,0,0,1865,23000,0.08108695652173913,9949.2810007445,7.99999999966763,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000040000_u000035000_935ab92e6e/report.json,70b7973050dff6fc51ac05738e24fdf2240bb49695faf7aae0b6478e89d5d69f,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000050000_u000045000_5e98a3561f,50000,on,validation,20,10.0,0,0,0,0,-2.3023180026888848,3.6318552358368925,-0.004243567326462517,3.3871463114360174,2.309761343493735,0.72755,0.58745,4.0,4.0,0,0.0,0.0915,0,20,,91.93924171636756,0,0,0,0,8480,20000,0.424,46195.2268698747,7.999999998068244,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000050000_u000045000_5e98a3561f/report.json,51f8270a62f662b6d16080fcf44cb13d38afd378a89dae94e40417d09a613684,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000050000_u000045000_5e98a3561f,50000,on,named,3,10.0,0,0,0,0,-2.6478307938575742,3.759026831407864,0.0007008980636442232,3.5019852668986604,2.662840694567748,0.8016666666666667,0.652,4.0,4.0,0,0.0,0.0,0,3,,66.01230903338467,0,0,0,0,1449,3000,0.483,7988.522083703243,7.999999994418132,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000050000_u000045000_5e98a3561f/report.json,51f8270a62f662b6d16080fcf44cb13d38afd378a89dae94e40417d09a613684,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000050000_u000045000_5e98a3561f,50000,on,all,23,10.0,0,0,0,0,-2.3473848884934965,3.6484428352591927,-0.0035986370581877246,3.402125305626797,2.355815171894693,0.7372173913043478,0.5958695652173913,4.0,4.0,0,0.0,0.07956521739130436,0,23,,88.5574678881524,0,0,0,0,9929,23000,0.43169565217391304,54183.748953577946,7.999999998068244,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000050000_u000045000_5e98a3561f/report.json,51f8270a62f662b6d16080fcf44cb13d38afd378a89dae94e40417d09a613684,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000060000_u000055000_d6d97ee116,60000,on,validation,20,10.0,0,0,0,0,-0.10826821182966233,3.489722838190847,-0.0013516287055740002,3.503399929826873,0.2457866855611949,0.5792999999999999,0.5912499999999999,4.0,4.0,0,0.0,0.0030000000000000248,0,20,,22.40283364907852,0,0,0,0,877,20000,0.04385,4915.733711223897,7.99999992601513,0.23999899999999996,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000060000_u000055000_d6d97ee116/report.json,b8741c6a0a8fe4aae87330d2b962eeb010c59350d5a730e6ce007b9c7314c28a,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000060000_u000055000_d6d97ee116,60000,on,named,3,10.0,0,0,0,0,-0.08372292033831279,3.4804366749013944,0.005162271723323762,3.5003289340370496,0.20500751091979952,0.5696666666666667,0.585,3.9999918937683105,3.999999999540107,0,0.0,0.0,0,3,,17.573301810714074,0,0,0,0,105,3000,0.035,615.0225327593985,7.999230384287521,0.2399989999999988,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000060000_u000055000_d6d97ee116/report.json,b8741c6a0a8fe4aae87330d2b962eeb010c59350d5a730e6ce007b9c7314c28a,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000060000_u000055000_d6d97ee116,60000,on,all,23,10.0,0,0,0,0,-0.10506665206992107,3.488511599500918,-0.0005019895191960311,3.5029993651586357,0.24046766278188245,0.5780434782608694,0.5904347826086956,4.0,4.0,0,0.0,0.0026086956521739345,0,23,,21.772894713639676,0,0,0,0,982,23000,0.042695652173913044,5530.756243983296,7.99999992601513,0.23999899999999996,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000060000_u000055000_d6d97ee116/report.json,b8741c6a0a8fe4aae87330d2b962eeb010c59350d5a730e6ce007b9c7314c28a,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000070000_u000065000_5e3825f111,70000,on,validation,20,10.0,0,0,0,0,-1.7846929702401162,3.3887214847929186,-0.006398224967468833,3.203164323888584,1.9619659458778866,0.5753,0.47465,4.0,4.0,0,0.0,0.02850000000000008,0,20,,112.58449568190156,0,0,0,0,7266,20000,0.3633,39239.31891755773,7.9999999992198045,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000070000_u000065000_5e3825f111/report.json,633812422a698b17b35e418193d16ae515b6a3a72a331101de8438e482295b39,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000070000_u000065000_5e3825f111,70000,on,named,3,10.0,0,0,0,0,-2.7275831718444827,3.5945219986040815,0.001340454031512372,3.2424556516808227,2.728923625875995,0.711,0.5123333333333334,4.0,4.0,0,0.0,0.0,0,3,,69.89304576718827,0,0,0,0,1536,3000,0.512,8186.770877627985,7.999999998402856,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000070000_u000065000_5e3825f111/report.json,633812422a698b17b35e418193d16ae515b6a3a72a331101de8438e482295b39,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000070000_u000065000_5e3825f111,70000,on,all,23,10.0,0,0,0,0,-1.9076786487102508,3.415565030072636,-0.00538883205455824,3.208289279687572,2.0620039041385096,0.593,0.4795652173913044,4.0,4.0,0,0.0,0.024782608695652245,0,23,,107.01604569302592,0,0,0,0,8802,23000,0.38269565217391305,47426.08979518572,7.9999999992198045,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000070000_u000065000_5e3825f111/report.json,633812422a698b17b35e418193d16ae515b6a3a72a331101de8438e482295b39,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000080000_u000075000_22790ebc48,80000,on,validation,20,10.0,0,0,0,0,-0.08579196431636811,1.8925066597285845,-0.00013781834315240658,1.9889815822190084,0.3413737581583377,0.139,0.174,4.0,4.0,20,5.243,5.243,20,20,4.757,636.8326285379402,0,0,0,0,1385,20000,0.06925,6827.475163166754,7.998803138222733,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000080000_u000075000_22790ebc48/report.json,f93ec5467fadb79aa51a0aec5bcc5f027e4e14eee91e463e8cb99aba3b349bca,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000080000_u000075000_22790ebc48,80000,on,named,3,10.0,0,0,0,0,-0.1083343133131663,1.9185588768446198,-0.00023206561457678903,2.009007324885829,0.35072728052479635,0.13899999999999998,0.17133333333333334,4.0,4.0,3,5.093333333333334,5.093333333333334,3,3,4.906666666666666,636.4014171490809,0,0,0,0,210,3000,0.07,1052.1818415743892,7.998717784381733,0.23999899999999735,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000080000_u000075000_22790ebc48/report.json,f93ec5467fadb79aa51a0aec5bcc5f027e4e14eee91e463e8cb99aba3b349bca,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000080000_u000075000_22790ebc48,80000,on,all,23,10.0,0,0,0,0,-0.08873227070725483,1.8959047750045892,-0.00015011146551210865,1.9915936356103328,0.34259378281483227,0.139,0.1736521739130435,4.0,4.0,23,5.223478260869565,5.223478260869565,23,23,4.776521739130435,636.776383574176,0,0,0,0,1595,23000,0.06934782608695653,7879.657004741143,7.998803138222733,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000080000_u000075000_22790ebc48/report.json,f93ec5467fadb79aa51a0aec5bcc5f027e4e14eee91e463e8cb99aba3b349bca,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000090000_u000085000_ee7e500be5,90000,on,validation,20,10.0,0,0,0,0,0.08106943526268005,1.8622897718080462,0.0013813157810578756,1.9546509393364562,0.34203525078594993,0.13735,0.1713,4.0,4.0,20,5.606,5.606,20,20,4.394,615.32221118448,0,0,0,0,1135,20000,0.05675,6840.705015718998,7.999997376921372,0.23999899999999996,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000090000_u000085000_ee7e500be5/report.json,b6a118662b73a14e85ea60c3614bf502acdfef16ba07cc8fd8f8b6d0f49ab9f8,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000090000_u000085000_ee7e500be5,90000,on,named,3,10.0,0,0,0,0,0.08221166070302327,1.8484091187789016,0.002577074831158597,1.946220303573129,0.3343739303970743,0.1366666666666667,0.17166666666666666,4.0,4.0,3,5.63,5.63,3,3,4.37,616.643864977162,0,0,0,0,170,3000,0.056666666666666664,1003.1217911912228,7.999901294226213,0.23999899999999977,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000090000_u000085000_ee7e500be5/report.json,b6a118662b73a14e85ea60c3614bf502acdfef16ba07cc8fd8f8b6d0f49ab9f8,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000090000_u000085000_ee7e500be5,90000,on,all,23,10.0,0,0,0,0,0.08121842118968135,1.860479251847723,0.0015372843528101436,1.9535512911934134,0.3410359481265313,0.13726086956521738,0.1713478260869565,4.0,4.0,23,5.6091304347826085,5.6091304347826085,23,23,4.3908695652173915,615.4946008096125,0,0,0,0,1305,23000,0.05673913043478261,7843.8268069102205,7.999997376921372,0.23999899999999996,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000090000_u000085000_ee7e500be5/report.json,b6a118662b73a14e85ea60c3614bf502acdfef16ba07cc8fd8f8b6d0f49ab9f8,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000100000_u000095000_8ce2a78848,100000,on,validation,20,10.0,0,0,0,0,-0.1167234156370163,1.683803829136414,3.601548908890542e-05,1.7139551556643724,0.1167594311261052,0.1213,0.1308,4.0,4.0,20,6.9510000000000005,6.9510000000000005,20,20,3.0490000000000004,742.2235589071103,0,0,0,0,807,20000,0.04035,2335.188622522104,7.999999998984927,0.23999899999999982,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000100000_u000095000_8ce2a78848/report.json,4c82431957e1508a8bde79b564cc1cbc141159f9cf614ddb3012ddb24c7640f4,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000100000_u000095000_8ce2a78848,100000,on,named,3,10.0,0,0,0,0,-0.12267278059323627,1.6688295401083846,5.4613603725064767e-05,1.7020139954595237,0.12272739419696137,0.11866666666666666,0.129,4.0,4.0,3,6.863333333333333,6.863333333333333,3,3,3.1366666666666667,739.9360114113489,0,0,0,0,121,3000,0.04033333333333333,368.18218259088405,7.999999998981361,0.23999899999999297,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000100000_u000095000_8ce2a78848/report.json,4c82431957e1508a8bde79b564cc1cbc141159f9cf614ddb3012ddb24c7640f4,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed2,DDPG,2,on,t000100000_u000095000_8ce2a78848,100000,on,all,23,10.0,0,0,0,0,-0.11749941976174065,1.681850661002323,3.8441330128404465e-05,1.7123976130289573,0.11753786109186903,0.12095652173913043,0.13056521739130436,4.0,4.0,23,6.939565217391305,6.939565217391305,23,23,3.0604347826086955,741.9251831467935,0,0,0,0,928,23000,0.04034782608695652,2703.370805112988,7.999999998984927,0.23999899999999982,main-session/queue/jobs/train_ddpg_on_warmup5000_seed2/run/parallel_evaluations/t000100000_u000095000_8ce2a78848/report.json,4c82431957e1508a8bde79b564cc1cbc141159f9cf614ddb3012ddb24c7640f4,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,off,validation,20,1.1162188734183467,20,0,0,0,-0.5937060459638915,3.4638311368499983,-0.5937060459638915,3.4638311368499983,0.0,0.619763218465745,0.619763218465745,4.0,4.0,0,0.0,0.0,0,0,,-2.1544115643406148,20,20,20,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_off/report.json,ea8d3c860c3fd8309adae9b9795481954edca0e2c4f3e78076eed5b4a0693659,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,off,named,3,1.1022455944614074,3,0,0,0,-0.639002669518221,3.4484520974524746,-0.639002669518221,3.4484520974524746,0.0,0.6234780234780235,0.6234780234780235,4.0,4.0,0,0.0,0.0,0,0,,-2.2033654874629995,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_off/report.json,ea8d3c860c3fd8309adae9b9795481954edca0e2c4f3e78076eed5b4a0693659,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,off,all,23,1.1143962718152676,23,0,0,0,-0.5996143012101084,3.4618251751894524,-0.5996143012101084,3.4618251751894524,0.0,0.6202477582499553,0.6202477582499553,4.0,4.0,0,0.0,0.0,0,0,,-2.160796858660926,23,23,23,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_off/report.json,ea8d3c860c3fd8309adae9b9795481954edca0e2c4f3e78076eed5b4a0693659,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,on,validation,20,10.0,0,0,0,0,-0.1167234156370163,1.683803829136414,3.601548908890542e-05,1.7139551556643724,0.1167594311261052,0.1213,0.1308,4.0,4.0,20,6.9510000000000005,6.9510000000000005,20,20,3.0490000000000004,742.2235589071103,0,0,0,0,807,20000,0.04035,2335.188622522104,7.999999998984927,0.23999899999999982,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_on/report.json,d4dafd0cc8870ff834cd37edc4aced33252dba279fd0ed72d361946c2cb41541,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,on,named,3,10.0,0,0,0,0,-0.12267278059323627,1.6688295401083846,5.4613603725064767e-05,1.7020139954595237,0.12272739419696137,0.11866666666666666,0.129,4.0,4.0,3,6.863333333333333,6.863333333333333,3,3,3.1366666666666667,739.9360114113489,0,0,0,0,121,3000,0.04033333333333333,368.18218259088405,7.999999998981361,0.23999899999999297,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_on/report.json,d4dafd0cc8870ff834cd37edc4aced33252dba279fd0ed72d361946c2cb41541,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,best,100000,on,all,23,10.0,0,0,0,0,-0.11749941976174065,1.681850661002323,3.8441330128404465e-05,1.7123976130289573,0.11753786109186903,0.12095652173913043,0.13056521739130436,4.0,4.0,23,6.939565217391305,6.939565217391305,23,23,3.0604347826086955,741.9251831467935,0,0,0,0,928,23000,0.04034782608695652,2703.370805112988,7.999999998984927,0.23999899999999982,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/best_on/report.json,d4dafd0cc8870ff834cd37edc4aced33252dba279fd0ed72d361946c2cb41541,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,off,validation,20,1.1162188734183467,20,0,0,0,-0.5937060459638915,3.4638311368499983,-0.5937060459638915,3.4638311368499983,0.0,0.619763218465745,0.619763218465745,4.0,4.0,0,0.0,0.0,0,0,,-2.1544115643406148,20,20,20,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_off/report.json,f92b03a53da06b5410c6a8ae2b714211ca839d308c4189ec93395b1ac99d448b,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,off,named,3,1.1022455944614074,3,0,0,0,-0.639002669518221,3.4484520974524746,-0.639002669518221,3.4484520974524746,0.0,0.6234780234780235,0.6234780234780235,4.0,4.0,0,0.0,0.0,0,0,,-2.2033654874629995,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_off/report.json,f92b03a53da06b5410c6a8ae2b714211ca839d308c4189ec93395b1ac99d448b,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,off,all,23,1.1143962718152676,23,0,0,0,-0.5996143012101084,3.4618251751894524,-0.5996143012101084,3.4618251751894524,0.0,0.6202477582499553,0.6202477582499553,4.0,4.0,0,0.0,0.0,0,0,,-2.160796858660926,23,23,23,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_off/report.json,f92b03a53da06b5410c6a8ae2b714211ca839d308c4189ec93395b1ac99d448b,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,on,validation,20,10.0,0,0,0,0,-0.1167234156370163,1.683803829136414,3.601548908890542e-05,1.7139551556643724,0.1167594311261052,0.1213,0.1308,4.0,4.0,20,6.9510000000000005,6.9510000000000005,20,20,3.0490000000000004,742.2235589071103,0,0,0,0,807,20000,0.04035,2335.188622522104,7.999999998984927,0.23999899999999982,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_on/report.json,26592fd76962c0a7e19938f1fa6fc760ff5b9bf0f862b476919290f4a66aaf3d,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,on,named,3,10.0,0,0,0,0,-0.12267278059323627,1.6688295401083846,5.4613603725064767e-05,1.7020139954595237,0.12272739419696137,0.11866666666666666,0.129,4.0,4.0,3,6.863333333333333,6.863333333333333,3,3,3.1366666666666667,739.9360114113489,0,0,0,0,121,3000,0.04033333333333333,368.18218259088405,7.999999998981361,0.23999899999999297,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_on/report.json,26592fd76962c0a7e19938f1fa6fc760ff5b9bf0f862b476919290f4a66aaf3d,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed2,DDPG,2,on,last,100000,on,all,23,10.0,0,0,0,0,-0.11749941976174065,1.681850661002323,3.8441330128404465e-05,1.7123976130289573,0.11753786109186903,0.12095652173913043,0.13056521739130436,4.0,4.0,23,6.939565217391305,6.939565217391305,23,23,3.0604347826086955,741.9251831467935,0,0,0,0,928,23000,0.04034782608695652,2703.370805112988,7.999999998984927,0.23999899999999982,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed2/last_on/report.json,26592fd76962c0a7e19938f1fa6fc760ff5b9bf0f862b476919290f4a66aaf3d,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000000000_u000000000_5a5fdd13a8,0,on,validation,20,10.0,0,0,0,0,0.3977275611877441,0.40097659240056727,-0.0006412652369972782,1.180788712350052,0.3983688264247414,0.0,0.06910000000000001,0.5407118797302246,3.999999999096511,0,0.0,0.0,0,0,,4.729140737383552,0,0,0,0,2752,20000,0.1376,7967.376528494829,4.445849366489311,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000000000_u000000000_5a5fdd13a8/report.json,c0288d67b0e18d39b08cc48d582fc0f62d1f7090e040ece4318cac4f5d20c1e8,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000000000_u000000000_5a5fdd13a8,0,on,named,3,10.0,0,0,0,0,0.3974098251660665,0.4005445430233385,-0.0013349810929850277,1.1768370196109976,0.3987448062590515,0.0,0.069,0.5324945449829102,3.9999999990825126,0,0.0,0.0,0,0,,4.577068266969124,0,0,0,0,417,3000,0.139,1196.2344187771546,4.440163061982222,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000000000_u000000000_5a5fdd13a8/report.json,c0288d67b0e18d39b08cc48d582fc0f62d1f7090e040ece4318cac4f5d20c1e8,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000000000_u000000000_5a5fdd13a8,0,on,all,23,10.0,0,0,0,0,0.39768611735882964,0.4009202381339722,-0.0007317499138652454,1.180273274166697,0.39841786727269496,0.0,0.06908695652173913,0.5407118797302246,3.999999999096511,0,0.0,0.0,0,0,,4.709305197764279,0,0,0,0,3169,23000,0.13778260869565218,9163.610947271984,4.445849366489311,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000000000_u000000000_5a5fdd13a8/report.json,c0288d67b0e18d39b08cc48d582fc0f62d1f7090e040ece4318cac4f5d20c1e8,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000010000_u000009872_2bd92e3022,10000,on,validation,20,10.0,0,0,0,0,3.999999843811989,3.99999984381205,0.00036153473829836103,3.440934433592455,3.9996383090736907,1.0,0.64055,4.0,4.0,0,0.0,0.0,0,0,,26.521447378779293,0,0,0,0,15023,20000,0.75115,79992.76618147381,7.999999999597852,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000010000_u000009872_2bd92e3022/report.json,fbd0a1df8dd19fd8320c3055b5dd5b114622d7a7213b7146ccbe87c3a3ac3a90,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000010000_u000009872_2bd92e3022,10000,on,named,3,10.0,0,0,0,0,3.999999866962433,3.9999998669624808,-0.0013109724771395645,3.434711623825286,4.001310839439572,1.0,0.636,4.0,4.0,0,0.0,0.0,0,0,,25.80192623549009,0,0,0,0,2255,3000,0.7516666666666667,12003.932518318717,7.9999999995744835,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000010000_u000009872_2bd92e3022/report.json,fbd0a1df8dd19fd8320c3055b5dd5b114622d7a7213b7146ccbe87c3a3ac3a90,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000010000_u000009872_2bd92e3022,10000,on,all,23,10.0,0,0,0,0,3.999999846831612,3.999999846831671,0.0001433816232412403,3.4401227627532593,3.999856465208371,1.0,0.6399565217391305,4.0,4.0,0,0.0,0.0,0,0,,26.42759679487201,0,0,0,0,17278,23000,0.7512173913043478,91996.69869979253,7.999999999597852,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000010000_u000009872_2bd92e3022/report.json,fbd0a1df8dd19fd8320c3055b5dd5b114622d7a7213b7146ccbe87c3a3ac3a90,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000020000_u000019872_f35fd63e2c,20000,on,validation,20,10.0,0,0,0,0,3.521776310896873,3.6148589869293852,0.0010258753924699236,3.2623027365490183,3.5207504355044037,0.60995,0.5103,4.0,4.0,0,0.0,0.0,0,0,,26.593225543588307,0,0,0,0,13689,20000,0.68445,70415.00871008808,7.999999979836391,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000020000_u000019872_f35fd63e2c/report.json,5a121c046ba6e31ee645347d642dfc2751fadaeaf4e2e33acc0f908c84b8e67f,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000020000_u000019872_f35fd63e2c,20000,on,named,3,10.0,0,0,0,0,3.5205845820109047,3.6131952136203442,7.377735699645435e-06,3.2466085237948406,3.5205772042752055,0.6073333333333334,0.5133333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.877556577221842,0,0,0,0,2039,3000,0.6796666666666666,10561.731612825615,7.999999979357249,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000020000_u000019872_f35fd63e2c/report.json,5a121c046ba6e31ee645347d642dfc2751fadaeaf4e2e33acc0f908c84b8e67f,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000020000_u000019872_f35fd63e2c,20000,on,all,23,10.0,0,0,0,0,3.5216208679987036,3.61464197301951,0.0008930278720216265,3.2602556653202126,3.520727840126682,0.6096086956521739,0.5106956521739131,4.0,4.0,0,0.0,0.0,0,0,,26.49987741754051,0,0,0,0,15728,23000,0.6838260869565217,80976.74032291368,7.999999979836391,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000020000_u000019872_f35fd63e2c/report.json,5a121c046ba6e31ee645347d642dfc2751fadaeaf4e2e33acc0f908c84b8e67f,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed0,DDPG,0,on,t000030000_u000029872_08935e1bec,30000,on,validation,20,10.0,0,0,0,0,3.253002704012394,3.4801274406628755,-0.0003168265200881596,3.1324323386171757,3.2533195305324822,0.6419,0.49515000000000003,4.0,4.0,0,0.0,0.0,0,0,,26.550684053253285,0,0,0,0,12581,20000,0.62905,65066.39061064964,7.999999999597783,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed0/run/parallel_evaluations/t000030000_u000029872_08935e1bec/report.json,058cb4e9e8d25e39bf2cfad3a48a779287e5038536a586eb796e902ae8d1d0c6,raw_log_recomputed
