category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification,stage,variant,mean_duration,boundary_failure_rate,max_abs_velocity,max_abs_applied_acceleration,max_abs_requested_acceleration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,best,100000,off,named,3,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/best_off/report.json,1dcf82e03dfd3c20dcab8c7ecfbef8e4070892094fb174a1715d491fff3ad3f9,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.35355339059327395,1.0,1.4142135623731007,4.0,4.0,3,0,0,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,best,100000,off,all,23,0,0.0,0.0,0,0,,-4.639329517202481,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/best_off/report.json,1dcf82e03dfd3c20dcab8c7ecfbef8e4070892094fb174a1715d491fff3ad3f9,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3575446248158315,1.0,1.469672451944999,4.0,4.0,23,0,0,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,best,100000,on,validation,20,13,2.7744999999999997,2.7815,13,20,5.822307692307692,403.7849320617876,0,0,0,0,4176,20000,0.2088,18848.147746659466,7.999999999704542,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/best_on/report.json,9134670a5c0726d3263c7d2ae503851ad82a8d2a70aac779f772fccc1a069548,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3841647354133528,4.0,4.0,0,0,0,0,0.7545783010721206,2.8062962370629583,0.0022145072913864377,2.7625946626850504,0.9424073873329734,0.42350000000000004,0.40970000000000006
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,best,100000,on,named,3,3,3.2133333333333334,3.2133333333333334,3,3,6.786666666666666,476.9130801993283,0,0,0,0,409,3000,0.13633333333333333,1752.0132331844716,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/best_on/report.json,9134670a5c0726d3263c7d2ae503851ad82a8d2a70aac779f772fccc1a069548,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3194224039732654,4.0,4.0,0,0,0,0,0.5196317481994629,2.587838823170802,0.0004924878930011939,2.567162436765438,0.5840044110614906,0.3373333333333333,0.329
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,best,100000,on,all,23,16,2.8317391304347823,2.8378260869565217,16,23,6.003125,413.3233861666842,0,0,0,0,4585,23000,0.19934782608695653,20600.16097984394,7.999999999704542,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/best_on/report.json,9134670a5c0726d3263c7d2ae503851ad82a8d2a70aac779f772fccc1a069548,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3841647354133528,4.0,4.0,0,0,0,0,0.7239330985235132,2.777801791772677,0.001989896065510102,2.7371035027824924,0.895659173036693,0.41226086956521735,0.3991739130434783
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.6361497802281635,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_off/report.json,35ca3983aaaed7d7795f2770ae09a77c35f520c6b488cff17407fadad8774e94,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.35814330994921517,1.0,1.469672451944999,4.0,4.0,20,0,0,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_off/report.json,35ca3983aaaed7d7795f2770ae09a77c35f520c6b488cff17407fadad8774e94,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.35355339059327395,1.0,1.4142135623731007,4.0,4.0,3,0,0,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.639329517202481,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_off/report.json,35ca3983aaaed7d7795f2770ae09a77c35f520c6b488cff17407fadad8774e94,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3575446248158315,1.0,1.469672451944999,4.0,4.0,23,0,0,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,on,validation,20,13,2.7744999999999997,2.7815,13,20,5.822307692307692,403.7849320617876,0,0,0,0,4176,20000,0.2088,18848.147746659466,7.999999999704542,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_on/report.json,65c47189a12a5ccd33a5f430ac82ac8608a6681a7caf2979bceac3e2a438c49f,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3841647354133528,4.0,4.0,0,0,0,0,0.7545783010721206,2.8062962370629583,0.0022145072913864377,2.7625946626850504,0.9424073873329734,0.42350000000000004,0.40970000000000006
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,on,named,3,3,3.2133333333333334,3.2133333333333334,3,3,6.786666666666666,476.9130801993283,0,0,0,0,409,3000,0.13633333333333333,1752.0132331844716,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_on/report.json,65c47189a12a5ccd33a5f430ac82ac8608a6681a7caf2979bceac3e2a438c49f,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3194224039732654,4.0,4.0,0,0,0,0,0.5196317481994629,2.587838823170802,0.0004924878930011939,2.567162436765438,0.5840044110614906,0.3373333333333333,0.329
external,evaluate_train_ddpg_on_lr1e4_seed1,DDPG,1,on,last,100000,on,all,23,16,2.8317391304347823,2.8378260869565217,16,23,6.003125,413.3233861666842,0,0,0,0,4585,23000,0.19934782608695653,20600.16097984394,7.999999999704542,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed1/last_on/report.json,65c47189a12a5ccd33a5f430ac82ac8608a6681a7caf2979bceac3e2a438c49f,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.3841647354133528,4.0,4.0,0,0,0,0,0.7239330985235132,2.777801791772677,0.001989896065510102,2.7371035027824924,0.895659173036693,0.41226086956521735,0.3991739130434783
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925596148782,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3487819558760544,1.0,1.4608346134306922,4.0,4.0,20,0,0,0,-3.9999999993556252,3.9999999993556252,-3.9999999993556252,3.9999999993556252,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,named,3,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.35355339059327395,1.0,1.4142135623731007,4.0,4.0,3,0,0,0,-4.0,4.0,-4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525878872584,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3494043169261265,1.0,1.4608346134306922,4.0,4.0,23,0,0,0,-3.999999999439674,3.999999999439674,-3.999999999439674,3.999999999439674,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,validation,20,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.0000417890507263,4.0,4.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,named,3,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,0.9599999999999987,4.0,4.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,all,23,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.0000417890507263,4.0,4.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.678925596148782,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3487819558760544,1.0,1.4608346134306922,4.0,4.0,20,0,0,0,-3.9999999993556252,3.9999999993556252,-3.9999999993556252,3.9999999993556252,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.35355339059327395,1.0,1.4142135623731007,4.0,4.0,3,0,0,0,-4.0,4.0,-4.0,4.0,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.676525878872584,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed,stage1,ddpg_on_lr1e4,0.3494043169261265,1.0,1.4608346134306922,4.0,4.0,23,0,0,0,-3.999999999439674,3.999999999439674,-3.999999999439674,3.999999999439674,0.0,1.0,1.0
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,validation,20,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.0000417890507263,4.0,4.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,named,3,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,0.9599999999999987,4.0,4.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,all,23,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed,stage1,ddpg_on_lr1e4,10.0,0.0,1.0000417890507263,4.0,4.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,off,validation,20,20,6.034,6.034,20,20,3.966,739.7261697956995,0,0,0,0,0,0,,0.0,0.0,0.22930670498420366,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_off/report.json,b55444cf396fd9874dfeca650d2a1eea1ae2ee1925182631b89d4b6e69627c74,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7318941275694475,3.9788150787353516,3.9788150787353516,0,0,0,0,-7.263439893722533e-05,1.4722398023817793,-7.263439893722533e-05,1.4722398023817793,0.0,0.03615,0.03615
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,off,named,3,3,5.976666666666667,5.976666666666667,3,3,4.023333333333333,710.8559229355951,0,0,0,0,0,0,,0.0,0.0,0.21017120814147444,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_off/report.json,b55444cf396fd9874dfeca650d2a1eea1ae2ee1925182631b89d4b6e69627c74,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7319229102134313,3.9775612354278564,3.9775612354278564,0,0,0,0,-0.00010487318038940428,1.5309741945958495,-0.00010487318038940428,1.5309741945958495,0.0,0.03833333333333333,0.03833333333333333
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,off,all,23,23,6.026521739130434,6.026521739130434,23,23,3.973478260869565,735.9604854226425,0,0,0,0,0,0,,0.0,0.0,0.22930670498420366,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_off/report.json,b55444cf396fd9874dfeca650d2a1eea1ae2ee1925182631b89d4b6e69627c74,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7319229102134313,3.9788150787353516,3.9788150787353516,0,0,0,0,-7.683945738750954e-05,1.4799008100618756,-7.683945738750954e-05,1.4799008100618756,0.0,0.03643478260869565,0.03643478260869565
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,on,validation,20,20,6.034,6.034,20,20,3.966,739.7261697956995,0,0,0,0,0,20000,0.0,0.0,0.0,0.22930670498420366,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_on/report.json,63e081f4d863d33bdf9edca775d710eb454cea4a9bb13055fc7e2ca6d4683cf6,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7318941275694475,3.9788150787353516,3.9788150787353516,0,0,0,0,-7.263439893722533e-05,1.4722398023817793,-7.263439893722533e-05,1.4722398023817793,0.0,0.03615,0.03615
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,on,named,3,3,5.976666666666667,5.976666666666667,3,3,4.023333333333333,710.8559229355951,0,0,0,0,0,3000,0.0,0.0,0.0,0.21017120814147444,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_on/report.json,63e081f4d863d33bdf9edca775d710eb454cea4a9bb13055fc7e2ca6d4683cf6,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7319229102134313,3.9775612354278564,3.9775612354278564,0,0,0,0,-0.00010487318038940428,1.5309741945958495,-0.00010487318038940428,1.5309741945958495,0.0,0.03833333333333333,0.03833333333333333
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,best,90000,on,all,23,23,6.026521739130434,6.026521739130434,23,23,3.973478260869565,735.9604854226425,0,0,0,0,0,23000,0.0,0.0,0.0,0.22930670498420366,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/best_on/report.json,63e081f4d863d33bdf9edca775d710eb454cea4a9bb13055fc7e2ca6d4683cf6,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7319229102134313,3.9788150787353516,3.9788150787353516,0,0,0,0,-7.683945738750954e-05,1.4799008100618756,-7.683945738750954e-05,1.4799008100618756,0.0,0.03643478260869565,0.03643478260869565
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,off,validation,20,17,5.485,5.485,17,20,3.547058823529412,594.9875800907262,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_off/report.json,c8bfac26328dec1086c2d4daea5bc9533519216acd6f063a62088e2dd880358f,raw_log_recomputed,stage1,sac_off_warmup5000,8.883855857164814,0.15,0.9790122586527691,3.9992153644561768,3.9992153644561768,3,0,0,0,0.02594869387433433,1.7690023414171498,0.02594869387433433,1.7690023414171498,0.0,0.06907471410992812,0.06907471410992812
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,off,named,3,2,4.506666666666667,4.506666666666667,2,3,3.24,478.2279035268005,1,1,1,0,0,0,,0.0,0.0,0.24999999999999994,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_off/report.json,c8bfac26328dec1086c2d4daea5bc9533519216acd6f063a62088e2dd880358f,raw_log_recomputed,stage1,sac_off_warmup5000,7.510669395638559,0.3333333333333333,0.9615564656257259,3.9980921745300293,3.9980921745300293,1,0,0,0,0.057628293031156845,1.9930155876282392,0.057628293031156845,1.9930155876282392,0.0,0.08947244094488188,0.08947244094488188
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,off,all,23,19,5.357391304347826,5.357391304347826,19,23,3.5147368421052634,579.7580570606489,4,4,4,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_off/report.json,c8bfac26328dec1086c2d4daea5bc9533519216acd6f063a62088e2dd880358f,raw_log_recomputed,stage1,sac_off_warmup5000,8.704744579574434,0.17391304347826086,0.9790122586527691,3.9992153644561768,3.9992153644561768,4,0,0,0,0.030080815503485094,1.7982214604881614,0.030080815503485094,1.7982214604881614,0.0,0.07173528717535688,0.07173528717535688
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,on,validation,20,20,6.468000000000001,6.468000000000001,20,20,3.532,693.5216686922824,0,0,0,0,70,20000,0.0035,113.22871810118285,4.68280315287127,0.2399989999999588,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_on/report.json,df1d2b06cff739ad27e55d8a3cd17bf75b8bdcf5d440c59079df0aea1b1115c3,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.9790122586527691,3.999999999540854,3.9992153644561768,0,0,0,0,0.005841847240924835,1.577346601867224,0.00018041133586569293,1.5865303326715154,0.0056614359050591425,0.05355,0.05625
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,on,named,3,3,6.71,6.71,3,3,3.2900000000000005,698.5505861127002,0,0,0,0,23,3000,0.007666666666666666,22.10178718603301,2.136665820522421,0.23999899999983013,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_on/report.json,df1d2b06cff739ad27e55d8a3cd17bf75b8bdcf5d440c59079df0aea1b1115c3,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.9615564656257259,3.9999999995256537,3.9980921745300293,0,0,0,0,0.0075389049053192145,1.5663857232989364,0.00017164250997487654,1.5808632816529355,0.0073672623953443366,0.054,0.05933333333333333
external,evaluate_train_sac_off_warmup5000_seed0,SAC,0,off,last,100000,on,all,23,23,6.4995652173913046,6.4995652173913046,23,23,3.500434782608696,694.1776144427716,0,0,0,0,93,23000,0.004043478260869565,135.33050528721586,4.68280315287127,0.2399989999999588,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed0/last_on/report.json,df1d2b06cff739ad27e55d8a3cd17bf75b8bdcf5d440c59079df0aea1b1115c3,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.9790122586527691,3.999999999540854,3.9992153644561768,0,0,0,0,0.006063202588454537,1.575916922053969,0.0001792675759668908,1.5857911521038746,0.005883935012487645,0.05360869565217392,0.056652173913043474
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,off,validation,20,0,0.0,0.275,0,20,,105.86835783597303,0,0,0,0,0,0,,0.0,0.0,0.18280683630612196,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_off/report.json,b7ba867ef4b12d53b12b575e3ea731da9b4b2338e5fecbc0219de5e22a71b377,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8555735175042498,3.992441177368164,3.992441177368164,0,0,0,0,-0.004859245824813843,2.5737544593131174,-0.004859245824813843,2.5737544593131174,0.0,0.029349999999999998,0.029349999999999998
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,off,named,3,0,0.0,0.26000000000000006,0,3,,103.40754587423368,0,0,0,0,0,0,,0.0,0.0,0.1510749156470962,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_off/report.json,b7ba867ef4b12d53b12b575e3ea731da9b4b2338e5fecbc0219de5e22a71b377,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7842247343063201,3.991105079650879,3.991105079650879,0,0,0,0,0.015800796031951905,2.566563238586355,0.015800796031951905,2.566563238586355,0.0,0.027,0.027
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,off,all,23,0,0.0,0.2730434782608696,0,23,,105.54738236270268,0,0,0,0,0,0,,0.0,0.0,0.18280683630612196,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_off/report.json,b7ba867ef4b12d53b12b575e3ea731da9b4b2338e5fecbc0219de5e22a71b377,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8555735175042498,3.992441177368164,3.992441177368164,0,0,0,0,-0.00216445775654005,2.572816474000931,-0.00216445775654005,2.572816474000931,0.0,0.029043478260869567,0.029043478260869567
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,on,validation,20,0,0.0,0.275,0,20,,105.86835783597303,0,0,0,0,0,20000,0.0,0.0,0.0,0.18280683630612196,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_on/report.json,00350595a1462f18e9dd14718708fea3e1379399b22ee6a29433d3f3d68ca7a0,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8555735175042498,3.992441177368164,3.992441177368164,0,0,0,0,-0.004859245824813843,2.5737544593131174,-0.004859245824813843,2.5737544593131174,0.0,0.029349999999999998,0.029349999999999998
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,on,named,3,0,0.0,0.26000000000000006,0,3,,103.40754587423368,0,0,0,0,0,3000,0.0,0.0,0.0,0.1510749156470962,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_on/report.json,00350595a1462f18e9dd14718708fea3e1379399b22ee6a29433d3f3d68ca7a0,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.7842247343063201,3.991105079650879,3.991105079650879,0,0,0,0,0.015800796031951905,2.566563238586355,0.015800796031951905,2.566563238586355,0.0,0.027,0.027
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,best,90000,on,all,23,0,0.0,0.2730434782608696,0,23,,105.54738236270268,0,0,0,0,0,23000,0.0,0.0,0.0,0.18280683630612196,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/best_on/report.json,00350595a1462f18e9dd14718708fea3e1379399b22ee6a29433d3f3d68ca7a0,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8555735175042498,3.992441177368164,3.992441177368164,0,0,0,0,-0.00216445775654005,2.572816474000931,-0.00216445775654005,2.572816474000931,0.0,0.029043478260869567,0.029043478260869567
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,off,validation,20,0,0.0,0.044499999999999984,0,20,,135.93451920804836,15,15,11,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_off/report.json,ef8b592641a0cf5e381dfbb0e712b3908709a8db53404fe59c5cc16450afccfb,raw_log_recomputed,stage1,sac_off_warmup5000,6.849557984477686,0.55,0.8639166833006199,3.9822518825531006,3.9822518825531006,11,0,0,0,-0.025050275930498994,2.6454911274234627,-0.025050275930498994,2.6454911274234627,0.0,0.12707395448917808,0.12707395448917808
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,off,named,3,0,0.0,0.05333333333333323,0,3,,115.42297408244004,3,3,3,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_off/report.json,ef8b592641a0cf5e381dfbb0e712b3908709a8db53404fe59c5cc16450afccfb,raw_log_recomputed,stage1,sac_off_warmup5000,4.251974462056721,1.0,0.7879098844528294,3.9495067596435547,3.9495067596435547,3,0,0,0,-0.04926698343355753,2.326787850588025,-0.04926698343355753,2.326787850588025,0.0,0.05415587394096379,0.05415587394096379
