category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,mean_duration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction,max_abs_requested_acceleration,max_abs_applied_acceleration,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,min_position_margin_interval,min_velocity_margin_interval,source,source_sha256,verification
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000080000_u000075000_2bbd59dff7,80000,on,validation,20,10.0,0,0,0,0,-0.6031296219468116,2.8011120170940518,0.04150153261716997,2.8207021787616364,0.6649845414614106,0.3835,0.39875000000000005,4.0,4.0,0,0.0,0.242,0,20,,297.3397154888372,0,0,0,0,1994,20000,0.0997,13299.690829228211,7.99988317426291,0.239999,0.010001000000000038,0.9854332475207501,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000080000_u000075000_2bbd59dff7/report.json,7f0cc54534f96c25b97bf5787f2f636b6d5f0261687777f7f618e1551a6e2187,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000080000_u000075000_2bbd59dff7,80000,on,named,3,10.0,0,0,0,0,-0.6003244183063506,2.8024060631326613,0.043179047658553515,2.8204345118708054,0.666073898470516,0.38466666666666666,0.399,4.0,4.0,0,0.0,0.2400000000000002,0,3,,297.4474639161733,0,0,0,0,297,3000,0.099,1998.221695411548,7.999882935843547,0.2399989999999944,0.010001000000005589,1.0399975150069392,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000080000_u000075000_2bbd59dff7/report.json,7f0cc54534f96c25b97bf5787f2f636b6d5f0261687777f7f618e1551a6e2187,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000080000_u000075000_2bbd59dff7,80000,on,all,23,10.0,0,0,0,0,-0.602763725819795,2.801280805707784,0.041720338926915644,2.820667265688919,0.6651266315060765,0.38365217391304346,0.3987826086956522,4.0,4.0,0,0.0,0.24173913043478262,0,23,,297.3537696315333,0,0,0,0,2291,23000,0.09960869565217391,15297.91252463976,7.99988317426291,0.239999,0.010001000000000038,0.9854332475207501,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000080000_u000075000_2bbd59dff7/report.json,7f0cc54534f96c25b97bf5787f2f636b6d5f0261687777f7f618e1551a6e2187,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000090000_u000085000_e1ae90b852,90000,on,validation,20,10.0,0,0,0,0,-1.2579316353201866,3.2701679634838974,-0.021428322334025023,3.2602594672176566,1.2365033129861616,0.46545000000000003,0.46375,4.0,4.0,0,0.0,0.0,0,0,,164.34357680454693,0,0,0,0,3452,20000,0.1726,24730.066259723233,7.999999999591784,0.239999,0.01000100000000001,0.9998846822448253,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000090000_u000085000_e1ae90b852/report.json,4687292c9f1b93145a66b91474f7eb8cfacc97eb36bd3c6548d485dd80e7a6fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000090000_u000085000_e1ae90b852,90000,on,named,3,10.0,0,0,0,0,-1.258720826625824,3.2685915611745138,-0.02445372582820593,3.2537631509279152,1.234267100797618,0.4643333333333333,0.4626666666666667,4.0,4.0,0,0.0,0.0,0,0,,164.4206863209363,0,0,0,0,519,3000,0.173,3702.8013023928543,7.999999999574495,0.2399989999999964,0.010001000000003618,1.0399746455404726,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000090000_u000085000_e1ae90b852/report.json,4687292c9f1b93145a66b91474f7eb8cfacc97eb36bd3c6548d485dd80e7a6fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000090000_u000085000_e1ae90b852,90000,on,all,23,10.0,0,0,0,0,-1.258034573316574,3.269962345791369,-0.021822940181092095,3.2594121216146466,1.236211633135482,0.46530434782608693,0.46360869565217394,4.0,4.0,0,0.0,0.0,0,0,,164.35363456755425,0,0,0,0,3971,23000,0.17265217391304347,28432.867562116087,7.999999999591784,0.239999,0.01000100000000001,0.9998846822448253,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000090000_u000085000_e1ae90b852/report.json,4687292c9f1b93145a66b91474f7eb8cfacc97eb36bd3c6548d485dd80e7a6fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000100000_u000095000_6082568003,100000,on,validation,20,10.0,0,0,0,0,0.2778931035757065,2.9173723233525433,-0.017168691116255626,2.942722930151296,0.99683736677744,0.40519999999999995,0.42545,4.0,4.0,0,0.0,0.275,0,20,,303.3468629719551,0,0,0,0,3200,20000,0.16,19936.747335548796,7.999999999554481,0.239999,0.01000100000000001,0.9121894084104265,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000100000_u000095000_6082568003/report.json,128d27636e6b7d46671a072e5258fa40f9e7dc6cc8ff44d644bcd1e9431e5f93,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000100000_u000095000_6082568003,100000,on,named,3,10.0,0,0,0,0,0.2752838095823924,2.910298388902008,0.009187671776807923,2.936886936937599,0.9923459050429377,0.39999999999999997,0.421,4.0,4.0,0,0.0,0.25333333333333324,0,3,,301.34284620329686,0,0,0,0,486,3000,0.162,2977.0377151288135,7.999999998668221,0.23999899999999996,0.010001000000000065,0.9570571854597978,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000100000_u000095000_6082568003/report.json,128d27636e6b7d46671a072e5258fa40f9e7dc6cc8ff44d644bcd1e9431e5f93,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000100000_u000095000_6082568003,100000,on,all,23,10.0,0,0,0,0,0.27755276088092634,2.9164496362502996,-0.01373090465194299,2.9419617136451612,0.9962515239425048,0.4045217391304348,0.42486956521739133,4.0,4.0,0,0.0,0.27217391304347827,0,23,,303.08546948039094,0,0,0,0,3686,23000,0.1602608695652174,22913.78505067761,7.999999999554481,0.239999,0.01000100000000001,0.9121894084104265,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000100000_u000095000_6082568003/report.json,128d27636e6b7d46671a072e5258fa40f9e7dc6cc8ff44d644bcd1e9431e5f93,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,off,validation,20,0.3487861211263611,20,0,0,0,-3.9999520086192084,3.9999520219562483,-3.9999520086192084,3.9999520219562483,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.67892494222893,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,-1.1102230246251565e-16,0.5391654709705376,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_off/report.json,49b7c642ea8baa9e2cad3ddebd2fbd4ebd12d4758400533f56115a1d34e9fb42,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,off,named,3,0.35355864617709915,3,0,0,0,-3.9999406779253923,3.999940694431673,-3.9999406779253923,3.999940694431673,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.660527361419542,3,3,3,0,0,0,,0.0,0.0,0.25,0.0,0.5857866064428119,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_off/report.json,49b7c642ea8baa9e2cad3ddebd2fbd4ebd12d4758400533f56115a1d34e9fb42,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,off,all,23,0.3494086243938486,23,0,0,0,-3.999950530702624,3.9999505444530428,-3.999950530702624,3.9999505444530428,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.676525257775532,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,-1.1102230246251565e-16,0.5391654709705376,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_off/report.json,49b7c642ea8baa9e2cad3ddebd2fbd4ebd12d4758400533f56115a1d34e9fb42,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,on,validation,20,10.0,0,0,0,0,-0.6607431944608688,2.80506409642548,0.017497661783340782,2.8718948480141426,0.6782408562442097,0.3368,0.3827,4.0,4.0,0,0.06699999999999999,0.6250000000000004,0,20,,319.48503607229907,0,0,0,0,2570,20000,0.1285,13564.817124884192,7.999999999591827,0.23999899999999996,0.01000100000000001,0.9186905566203958,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_on/report.json,494de5c529c681702549f27d52817d0baa18dc7d4ef0197fcc80477a64c479fa,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,on,named,3,10.0,0,0,0,0,-0.6684102032979329,2.7842985520739596,-0.03158818098268166,2.8461139922423215,0.6368220223152513,0.33066666666666666,0.373,4.0,4.0,0,0.0,0.6799999999999997,0,3,,325.60477294046353,0,0,0,0,362,3000,0.12066666666666667,1910.466066945754,7.999999999574493,0.23999899999999882,0.010001000000001176,0.9212402873651084,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_on/report.json,494de5c529c681702549f27d52817d0baa18dc7d4ef0197fcc80477a64c479fa,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,best,70000,on,all,23,10.0,0,0,0,0,-0.6617432390917902,2.8023555471622386,0.011095160552990029,2.8685321276960787,0.6728383996447803,0.33599999999999997,0.3814347826086956,4.0,4.0,0,0.05826086956521739,0.6321739130434786,0,23,,320.2832626203205,0,0,0,0,2932,23000,0.1274782608695652,15475.283191829947,7.999999999591827,0.23999899999999996,0.01000100000000001,0.9186905566203958,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/best_on/report.json,494de5c529c681702549f27d52817d0baa18dc7d4ef0197fcc80477a64c479fa,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,off,validation,20,0.3676645401578146,20,0,0,0,2.674122324428914,3.8658644724979765,2.674122324428914,3.8658644724979765,0.0,0.8752097890255784,0.8752097890255784,4.0,4.0,0,0.0,0.0,0,0,,-4.540966398585434,20,20,20,0,0,0,,0.0,0.0,0.25000000000000006,-5.551115123125783e-17,0.7620502036770846,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_off/report.json,b73cef2c0bd399b729947554beed448b72ccc669aaa8d24ef6bb6f8f6f8f7cfc,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,off,named,3,0.3607957208233555,3,0,0,0,2.7348080304291873,3.860673041928924,2.7348080304291873,3.860673041928924,0.0,0.8648648648648649,0.8648648648648649,4.0,4.0,0,0.0,0.0,0,0,,-4.57069830394173,3,3,3,0,0,0,,0.0,0.0,0.25,0.0,0.7799654960632323,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_off/report.json,b73cef2c0bd399b729947554beed448b72ccc669aaa8d24ef6bb6f8f6f8f7cfc,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,off,all,23,0.36676860720114596,23,0,0,0,2.682037851298515,3.865187329380274,2.682037851298515,3.865187329380274,0.0,0.8738604510915724,0.8738604510915724,4.0,4.0,0,0.0,0.0,0,0,,-4.5448444731971245,23,23,23,0,0,0,,0.0,0.0,0.25000000000000006,-5.551115123125783e-17,0.7620502036770846,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_off/report.json,b73cef2c0bd399b729947554beed448b72ccc669aaa8d24ef6bb6f8f6f8f7cfc,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,on,validation,20,10.0,0,0,0,0,0.2778931035757065,2.9173723233525433,-0.017168691116255626,2.942722930151296,0.99683736677744,0.40519999999999995,0.42545,4.0,4.0,0,0.0,0.275,0,20,,303.3468629719551,0,0,0,0,3200,20000,0.16,19936.747335548796,7.999999999554481,0.239999,0.01000100000000001,0.9121894084104265,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_on/report.json,712edadbcb96e3c9726d6bab3dea64e5c823ec38c091fce714d4702855141413,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,on,named,3,10.0,0,0,0,0,0.2752838095823924,2.910298388902008,0.009187671776807923,2.936886936937599,0.9923459050429377,0.39999999999999997,0.421,4.0,4.0,0,0.0,0.25333333333333324,0,3,,301.34284620329686,0,0,0,0,486,3000,0.162,2977.0377151288135,7.999999998668221,0.23999899999999996,0.010001000000000065,0.9570571854597978,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_on/report.json,712edadbcb96e3c9726d6bab3dea64e5c823ec38c091fce714d4702855141413,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,last,100000,on,all,23,10.0,0,0,0,0,0.27755276088092634,2.9164496362502996,-0.01373090465194299,2.9419617136451612,0.9962515239425048,0.4045217391304348,0.42486956521739133,4.0,4.0,0,0.0,0.27217391304347827,0,23,,303.08546948039094,0,0,0,0,3686,23000,0.1602608695652174,22913.78505067761,7.999999999554481,0.239999,0.01000100000000001,0.9121894084104265,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed4/last_on/report.json,712edadbcb96e3c9726d6bab3dea64e5c823ec38c091fce714d4702855141413,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000000000_u000000000_9e02c96b9f,0,on,validation,20,10.0,0,0,0,0,0.31807329909801485,0.320069229810543,-5.793406518819428e-05,1.0592448166198407,0.318131233163203,0.0,0.05645,0.4138469696044922,3.9999999989598836,0,0.0,0.0,0,0,,3.4155029320202663,0,0,0,0,2230,20000,0.1115,6362.6246632640605,4.358462754925478,0.239999,0.01000100000000001,1.5945566399663722,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000000000_u000000000_9e02c96b9f/report.json,165783c68109575e89196eb04fa3798f0f9232bfc8639d35237c9eb17c10fe5b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000000000_u000000000_9e02c96b9f,0,on,named,3,10.0,0,0,0,0,0.31792331965764364,0.3199911239389219,0.0002858890202106894,1.0566759502829655,0.31763743063743294,0.0,0.05533333333333334,0.40651464462280273,3.9999999988698915,0,0.0,0.0,0,0,,3.6041316907394734,0,0,0,0,321,3000,0.107,952.9122919122988,4.353845078455246,0.239999,0.01000100000000001,1.6096574354171764,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000000000_u000000000_9e02c96b9f/report.json,165783c68109575e89196eb04fa3798f0f9232bfc8639d35237c9eb17c10fe5b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000000000_u000000000_9e02c96b9f,0,on,all,23,10.0,0,0,0,0,0.3180537365623142,0.3200590420881576,-1.3087575788339878e-05,1.0589097470976396,0.31806682413810256,0.0,0.05630434782608695,0.4138469696044922,3.9999999989598836,0,0.0,0.0,0,0,,3.4401066831575546,0,0,0,0,2551,23000,0.11091304347826086,7315.53695517636,4.358462754925478,0.239999,0.01000100000000001,1.5945566399663722,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000000000_u000000000_9e02c96b9f/report.json,165783c68109575e89196eb04fa3798f0f9232bfc8639d35237c9eb17c10fe5b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000010000_u000005000_86facbf3a6,10000,on,validation,20,10.0,0,0,0,0,3.3370871317505837,3.7972936003941853,-0.0006540062550779031,3.4299547260770673,3.3377411380056614,0.8124,0.60885,4.0,4.0,0,0.0,0.0,0,20,,24.21799263263525,0,0,0,0,12856,20000,0.6428,66754.82276011322,7.999999997668558,0.239999,0.01000100000000001,0.9925457417204842,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000010000_u000005000_86facbf3a6/report.json,edcb0339586c0365ba8fff8d2614b5a590f047186f1112a2c3b25b3c00355fd3,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000010000_u000005000_86facbf3a6,10000,on,named,3,10.0,0,0,0,0,3.341287702560425,3.788018041820585,0.0005289276940597052,3.4224047183258346,3.3407587748663654,0.7643333333333334,0.6006666666666667,4.0,4.0,0,0.0,0.0,0,3,,24.406683682962296,0,0,0,0,1931,3000,0.6436666666666667,10022.276324599095,7.999999968532058,0.239999,0.01000100000000001,1.069204345718238,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000010000_u000005000_86facbf3a6/report.json,edcb0339586c0365ba8fff8d2614b5a590f047186f1112a2c3b25b3c00355fd3,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000010000_u000005000_86facbf3a6,10000,on,all,23,10.0,0,0,0,0,3.3376350322909976,3.796083744928064,-0.0004997105225816933,3.4289699424573414,3.3381347428135797,0.8061304347826087,0.6077826086956521,4.0,4.0,0,0.0,0.0,0,23,,24.24260450876487,0,0,0,0,14787,23000,0.6429130434782608,76777.09908471233,7.999999997668558,0.239999,0.01000100000000001,0.9925457417204842,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000010000_u000005000_86facbf3a6/report.json,edcb0339586c0365ba8fff8d2614b5a590f047186f1112a2c3b25b3c00355fd3,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000020000_u000015000_a3fcbb03fc,20000,on,validation,20,10.0,0,0,0,0,-2.8603718738913537,3.7743760803210002,-0.002638979307988932,3.533562199875765,2.8577328945833647,0.72325,0.5794499999999999,3.9999990463256836,3.9999999995937188,0,0.0,0.0,0,0,,29.86150228842977,0,0,0,0,9706,20000,0.4853,57154.657891667295,7.99999897268844,0.239999,0.01000100000000001,0.9954525627418565,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000020000_u000015000_a3fcbb03fc/report.json,31352bc3e6305b7bc6769b5fc695e0a87fad6db643b127f5c66d92dd8490885f,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000020000_u000015000_a3fcbb03fc,20000,on,named,3,10.0,0,0,0,0,-2.8662391853332516,3.754154298755875,0.008212729677735734,3.510238035472416,2.874451915010988,0.7116666666666666,0.5686666666666667,3.999999523162842,3.9999999995770135,0,0.0,0.0,0,0,,32.15876012596481,0,0,0,0,1486,3000,0.49533333333333335,8623.355745032964,7.999999262506671,0.239999,0.01000100000000001,1.0343552086759051,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000020000_u000015000_a3fcbb03fc/report.json,31352bc3e6305b7bc6769b5fc695e0a87fad6db643b127f5c66d92dd8490885f,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000020000_u000015000_a3fcbb03fc,20000,on,all,23,10.0,0,0,0,0,-2.861137175383775,3.771738456638593,-0.001223539005503106,3.530519917562285,2.859913636378272,0.7217391304347825,0.5780434782608695,3.999999523162842,3.9999999995937188,0,0.0,0.0,0,0,,30.161144615064774,0,0,0,0,11192,23000,0.4866086956521739,65778.01363670026,7.999999262506671,0.239999,0.01000100000000001,0.9954525627418565,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000020000_u000015000_a3fcbb03fc/report.json,31352bc3e6305b7bc6769b5fc695e0a87fad6db643b127f5c66d92dd8490885f,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000030000_u000025000_60991ace68,30000,on,validation,20,10.0,0,0,0,0,-1.5803943437933923,3.2584284089439435,-0.0025847207844770714,3.2537583393323786,1.5855691971996984,0.46929999999999994,0.4998,4.0,4.0,0,0.0,0.0,0,0,,107.28391035417994,0,0,0,0,5109,20000,0.25545,31711.383943993962,7.999999999705345,0.239999,0.01000100000000001,0.6210321619434076,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000030000_u000025000_60991ace68/report.json,9dbcfa5210be899824ab2cb842201ae459e865027dd98c29c42755a7330031a6,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000030000_u000025000_60991ace68,30000,on,named,3,10.0,0,0,0,0,-1.5793608388900757,3.2571329814942724,0.000584905663234436,3.2546247014464615,1.5854151915933645,0.4706666666666666,0.49933333333333335,4.0,4.0,0,0.0,0.0,0,0,,107.17607811886472,0,0,0,0,759,3000,0.253,4756.245574780093,7.999999999704116,0.23999899999999996,0.010001000000000038,0.62861605994268,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000030000_u000025000_60991ace68/report.json,9dbcfa5210be899824ab2cb842201ae459e865027dd98c29c42755a7330031a6,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000030000_u000025000_60991ace68,30000,on,all,23,10.0,0,0,0,0,-1.5802595388060032,3.2582594401461606,-0.0021712912478190484,3.2538713430863897,1.5855491095119154,0.46947826086956523,0.4997391304347826,4.0,4.0,0,0.0,0.0,0,0,,107.2698452800084,0,0,0,0,5868,23000,0.2551304347826087,36467.629518774054,7.999999999705345,0.239999,0.01000100000000001,0.6210321619434076,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000030000_u000025000_60991ace68/report.json,9dbcfa5210be899824ab2cb842201ae459e865027dd98c29c42755a7330031a6,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000040000_u000035000_901f5e3172,40000,on,validation,20,10.0,0,0,0,0,-0.45445988180637353,3.0879787328315578,0.012820515859215958,3.1810363449822097,0.5634667122185807,0.35015,0.413,4.0,4.0,0,0.0,0.028000000000000004,0,14,,187.27065211732912,0,0,0,0,1990,20000,0.0995,11269.334244371614,7.998610972234211,0.2399989999999999,0.010001000000000121,0.8193682548621846,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000040000_u000035000_901f5e3172/report.json,c1c67632ee09575b2054f19671c413b79970529fc38c8dfbbe35164d2163cc04,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000040000_u000035000_901f5e3172,40000,on,named,3,10.0,0,0,0,0,-0.5111062602202098,3.164393005512423,-0.02523885301233598,3.2437924451706888,0.48586740720787375,0.375,0.43333333333333335,4.0,4.0,0,0.0,0.0,0,2,,170.9836790875587,0,0,0,0,282,3000,0.094,1457.6022216236213,7.997956513482169,0.23999899999999996,0.010001000000000038,0.9225615177699231,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000040000_u000035000_901f5e3172/report.json,c1c67632ee09575b2054f19671c413b79970529fc38c8dfbbe35164d2163cc04,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000040000_u000035000_901f5e3172,40000,on,all,23,10.0,0,0,0,0,-0.46184853986035224,3.0979458118768877,0.007856250354230924,3.1892219232676635,0.5533450637389233,0.3533913043478261,0.4156521739130435,4.0,4.0,0,0.0,0.024347826086956525,0,16,,185.14626433083734,0,0,0,0,2272,23000,0.09878260869565217,12726.936465995235,7.998610972234211,0.23999899999999996,0.010001000000000038,0.8193682548621846,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000040000_u000035000_901f5e3172/report.json,c1c67632ee09575b2054f19671c413b79970529fc38c8dfbbe35164d2163cc04,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000050000_u000045000_945edb8ae6,50000,on,validation,20,10.0,0,0,0,0,0.32145248589515685,2.7293985559656715,0.00709506284128045,2.7846229976660912,0.43957061077011705,0.3828,0.4149,4.0,4.0,12,2.305,2.346,12,20,6.158333333333334,376.1327939408026,0,0,0,0,2417,20000,0.12085,8791.41221540234,7.999999999670085,0.23999899999999993,0.010001000000000065,0.6381014419715743,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000050000_u000045000_945edb8ae6/report.json,82e05cc4082aa275ac0e959ad5bc86041969a169910cf3d708619bfc5ab2f5a4,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000050000_u000045000_945edb8ae6,50000,on,named,3,10.0,0,0,0,0,0.21636639237403874,2.656489311552699,0.005696828169271333,2.705862572483954,0.4099258588663277,0.36999999999999994,0.4043333333333334,4.0,3.9999999997023417,2,2.63,2.63,2,3,6.055,405.63591420272223,0,0,0,0,388,3000,0.12933333333333333,1229.7775765989832,7.99999999964589,0.2399989999999963,0.010001000000003701,0.6343802867027235,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000050000_u000045000_945edb8ae6/report.json,82e05cc4082aa275ac0e959ad5bc86041969a169910cf3d708619bfc5ab2f5a4,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000050000_u000045000_945edb8ae6,50000,on,all,23,10.0,0,0,0,0,0.3077456041315328,2.7198886545205014,0.006912684405801,2.774349898729291,0.4357039040000576,0.3811304347826087,0.4135217391304348,4.0,4.0,14,2.347391304347826,2.38304347826087,14,23,6.143571428571429,379.98102701844437,0,0,0,0,2805,23000,0.12195652173913044,10021.189792001323,7.999999999670085,0.23999899999999993,0.010001000000000065,0.6343802867027235,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000050000_u000045000_945edb8ae6/report.json,82e05cc4082aa275ac0e959ad5bc86041969a169910cf3d708619bfc5ab2f5a4,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed5,DDPG,5,on,t000060000_u000055000_715cd53ef9,60000,on,validation,20,10.0,0,0,0,0,0.6478903041481971,2.797910003278759,-0.02255770515310043,2.775775149478768,0.6785880168080763,0.3781,0.3692,4.0,4.0,0,0.014499999999999957,0.7224999999999999,0,20,,374.3007898538635,0,0,0,0,1991,20000,0.09955,13571.760336161526,7.9999999995084075,0.239999,0.01000100000000001,0.8839118691923038,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/parallel_evaluations/t000060000_u000055000_715cd53ef9/report.json,67f458e0f95555b374ddb6b9f7886a3729d702a48bae766f8c8a365a8e8675ff,raw_log_recomputed
